slider_relation.response,slider_relation.rt,slider_blame_SA.response,slider_blame_SA.rt,slider_blame_OA.response,slider_blame_OA.rt,verb_stimulus,agency,mouse_feeling.clicked_name,mouse_feeling.time,mouse_action.clicked_name,mouse_action.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimno_ADeSS,stimno_Zahn2007,participant,your name,your best friend,session,date,expName,psychopyVersion,OS,frameRate
,,6,5.2394,2,6.7548,is dishonest with,self,"[""guilt""]",5.4345,"[""apologising""]",5.534,0,24,24,15,1,16,137,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,7,7.8331,1,19.8956,is romantic towards,self,"[""anger_self""]",8.385,"[""hiding""]",7.802,0,25,25,53,1,54,275,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.6578,5,9.5243,is rebellious towards,other,"[""anger_friend"",""contempt_friend"",""anger_friend""]",24.4909,"[""no_action"",""distance_friend"",""no_action""]",55.7696,0,26,26,32,1,33,174,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,5,5.772,2,7.6547,is careless towards,self,"[""guilt""]",21.0397,"[""apologising""]",6.5014,0,27,27,7,1,8,127,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.5266,5,7.2243,is prejudiced towards,other,"[""contempt_friend""]",14.7376,"[""distance_self""]",32.8786,0,28,28,28,1,29,171,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,5,7.8656,2,9.5637,is firm with,self,"[""guilt""]",10.9703,"[""apologising""]",6.5673,0,29,29,51,1,52,237,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,4.4324,2,6.0069,is selfish towards,self,"[""guilt""]",6.5018,"[""apologising""]",6.8687,0,30,30,37,1,38,179,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,5,4.0869,2,5.8611,is impatient with,self,"[""guilt""]",6.2349,"[""apologising""]",4.2003,0,31,31,23,1,24,153,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,4.0451,2,5.8719,is cruel towards,self,"[""anger_self""]",8.5527,"[""apologising""]",11.0361,0,32,32,9,1,10,131,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,13.8628,5,17.6991,is dishonest with,other,"[""contempt_friend""]",11.8525,"[""distance_friend""]",8.5023,0,33,33,14,1,15,137,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,8.7797,5,10.7734,is stingy towards,other,"[""no_feeling""]",9.5192,"[""no_action""]",8.82,0,34,34,38,1,39,180,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.3441,2,8.3885,is competitive with,other,"[""no_feeling""]",7.3859,"[""no_action""]",4.9501,0,35,35,48,1,49,217,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,5,4.7062,2,6.6891,is tough towards,other,"[""guilt""]",22.625,"[""apologising""]",4.3344,0,36,36,44,1,45,185,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,7.4768,2,8.9083,is ignorant towards,self,"[""guilt""]",4.6176,"[""apologising""]",4.2006,0,37,37,21,1,22,150,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,8.0649,2,9.8562,is vain towards,other,"[""contempt_friend""]",11.8042,"[""no_action""]",5.5838,0,38,38,46,1,47,201,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.897,3,9.4743,is temperamental with,other,"[""no_feeling""]",24.0408,"[""no_action""]",5.6349,0,39,39,40,1,41,182,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.3795,4,7.9121,is disagreeable towards,other,"[""no_feeling""]",11.7037,"[""no_action""]",22.5581,0,40,40,12,1,13,136,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,4.7482,4,11.7444,is touchy with,other,"[""no_feeling""]",10.2191,"[""no_action""]",7.9193,0,41,41,42,1,43,184,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,4.3401,5,7.1328,is jealous towards,other,"[""no_feeling""]",5.685,"[""no_action""]",4.5503,0,42,42,24,1,25,165,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.5151,4,8.912,is selfish towards,other,"[""no_feeling""]",4.6841,"[""no_action""]",5.8347,0,43,43,36,1,37,179,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,5,17.8715,2,19.3536,is disagreeable towards,self,"[""guilt""]",6.2848,"[""apologising""]",5.8681,0,44,44,13,1,14,136,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,5.534,6,7.8933,is possessive towards,other,"[""no_feeling""]",16.9556,"[""no_action""]",6.1839,0,45,45,26,1,27,170,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,4.7968,2,6.2563,is boastful towards,self,"[""guilt""]",6.1506,"[""apologising""]",3.2168,0,46,46,3,1,4,125,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,4,7.7495,2,12.6402,is helpless towards,self,"[""guilt""]",8.3689,"[""apologising""]",7.319,0,47,47,19,1,20,149,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,2.9956,2,4.4787,is vain towards,self,"[""guilt""]",27.7763,"[""apologising""]",3.3837,0,48,48,47,1,48,201,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,2,6.3724,5,10.2575,is apathetic towards,other,"[""no_feeling""]",14.6547,"[""no_action""]",5.2337,0,49,49,0,1,1,123,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,3.6047,2,5.6328,is temperamental with,self,"[""guilt""]",8.0017,"[""apologising""]",4.0345,0,50,50,41,1,42,182,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,4.9237,2,6.7303,is bossy with,other,"[""guilt""]",7.9356,"[""apologising""]",3.15,0,51,51,4,1,5,126,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,5.6717,2,7.208,is possessive towards,self,"[""guilt""]",4.3013,"[""apologising""]",4.4176,0,52,52,27,1,28,170,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
,,6,3.0632,2,4.6704,is quarrelsome with,self,"[""guilt""]",15.8376,"[""apologising""]",4.4008,0,53,53,31,1,32,173,"ID",Bob,Michael,,2023-06-30_18h52.01.572,msat_sussex,2020.2.10,Win32,60
